PONUMBERPREFIX,PONUMBER,VENDORCODE,ORDERTYPE,WORKFLOWSTATUS,REENCUMBER,ACQUNITIDS,SUBSCRIPTIONFROM,SUBSCRIPTIONTO,RENEWALDATE,ACQUISITIONMETHOD,PAYMENTSTATUS,REFERENCENO,ORDERFORMAT,REQUESTOR,Z68_OPEN_DATE,Z68_ORDER_DATE,QUANTITYX,LISTUNITPRICE,Z68_ORDER_STATUS_DATE_X,Z13_TITLE,AUTHOR,Z68_ISBN,notes,checkinItems,manualPo,isSubscription,orderFormat,materialType,closeReason,closeReasonNote,paymentStatus,receiptStatus
AC,7455,ACM-C,ongoing,Pending,true,AC,20070222,20991231,0,Purchase,P,,,"Kasper, Michael",20070222,20070222,1,23.69,,Writings of Nichiren Shōnin / translated by Kyōtsū Hori ; edited by Jay Sakashita.,"Nichiren, 1222-1282.",,library note: multi-vol set ;; fund name: E-NEHGEN(F-GEN)-2011; vendor note: v.2 + until complete  (we own v.1),Independent order and receipt quantity,True,False,physical,Book,,,,
AC,7457,ACM-C,ongoing,Pending,true,AC,20070222,20991231,0,Purchase,P,,,"Kasper, Michael",20070222,20070222,1,68.95,,Germany : the long road west / Heinrich August Winkler ; translated by Alexander J. Sager.,"Winkler, Heinrich August.",,fund name: F-GEN-2011; vendor note: v.1 until complete,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,20819,ACE,ongoing,Pending,true,AC,20080101,20991231,20991231,Purchase,P,RB805010001316077643,,"Engelhardt, Jeffers L.",20071207,20071207,1,609.64,,Ethnomusicology forum.,,1741-1920,library note: Online; fund name: S-MUSIC-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
AC,20822,ACE,ongoing,Pending,true,AC,20071001,20991231,20991231,Purchase,P,RB805010001230591653,,"Kasper, Michael",20071207,20071207,1,41.34,,Conduit.,,1073-6182,library note: Print; fund name: S-ENG-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,20825,ACE,ongoing,Pending,true,AC,20080101,20991231,20991231,Purchase,P,RB805010001180050932,,"Machala, Pavel",20071207,20071207,1,617.11,,"Capitalism, nature, socialism.",,1548-3290,library note: Online; fund name: S-POLI-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
AC,21456,ACYSO,ongoing,Pending,true,AC,20080101,20991231,20991231,Purchase,P,,,"George, Alexander",20071219,20071219,1,76.98,,Oxford studies in metaethics.,,,"library note: Print; acq pays invoice, ser checks in, consider serials going with another vendor' 8/2010; fund name: S-PHIL-2022; vendor note: //begin v.3 (2008)- and renew",Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,2553,ACYSO,ongoing,Pending,true,AC,20061106,20991231,0,Purchase,P,S6014460,,,20061106,20061106,1,173.12,,METHODS OF BIOCHEMICAL ANALYSIS.,,0076-6941,library note: Biology Department; fund name: F-GEN-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,33045,ACGIFT,ongoing,Pending,true,AC,20050101,20991231,20881031,Gift,P,,,,20080902,20080902,1,0.00,,Folger magazine / Folger Shakespeare Library.,Folger Shakespeare Library.,,library note: Gift of Folger; fund name: GIFT-DEFAULT; vendor note: garland scott,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,3966,ACUSGPO,ongoing,Pending,true,AC,0,0,0,Depository,P,,,"Sheridan, Susan M",20061211,20061211,1,0.00,,U.S. ARMY IN WORLD WAR II.,,,"library note: cat sep, some parts of multi-vol set; some vols. being reprinted 2009.; fund name: GIFT-DEFAULT",Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44533962,ACE,ongoing,Pending,true,AC,20010823,20991231,20991231,Purchase,P,RB805010001071243455,,,20010606,20010606,1,72.05,,Architect.,,1935-7001,library note: print subs; fund name: S-ART-2022; vendor note: //begin v.90 (2001)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,3528,ACPROQU,ongoing,Pending,true,AC,20061120,20071120,20991231,Purchase,P,,,,20061130,20061219,1,4242.19,,ProQuest Historical Newspapers. The Washington post.,,,fund name: S-ELEC-2022,Independent order and receipt quantity,True,True,electronic,E-Newspaper,,,,
AC,4461097X,ACPROQU,ongoing,Pending,true,AC,20020108,20991231,20991231,Purchase,P,,,,20011214,20011214,1,2806.75,,ProQuest historical newspapers. The New York times.,,,library note: online; AMH purchased back file to lower annual fee; fund name: S-ELEC-2022; vendor note: //begin Jan 2002-,Independent order and receipt quantity,True,True,electronic,E-Newspaper,,,,
AC,3529,ACPROQU,ongoing,Pending,true,AC,20061120,20071120,20991231,Purchase,P,,,,20061130,20061219,1,4581.57,,ProQuest historical newspapers. Los Angeles times.,,,library note: Annual subs for 1 yr trail; possible switch to perpetual access in the 2nd year; fund name: S-ELEC-2022,Independent order and receipt quantity,True,True,electronic,E-Newspaper,,,,
AC,3244,ACE,ongoing,Pending,true,AC,20071201,20991231,0,Purchase,P,RB805010001291623866,,"Corrales, Javier",20061120,20061219,1,415.58,,The economists' voice.,,1553-3832,library note: Online; e_note: claimed email 12/18/07; fund name: S-POLI-2022; vendor note: Begin Dec. 2006 and renew,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
AC,2828,ACNBER,ongoing,Pending,true,AC,20061101,20991031,20991231,Purchase,P,,,"Trumble, Paul M.",20061114,20061114,1,1266.90,,NBER working paper series.,,0898-2937,library note: online; incl.:NBER technical working papers - open access; fund name: S-ECON-2022,Independent order and receipt quantity,True,True,electronic,E-Book Package,,,,
AC,44080906,ACYUK-SO,ongoing,Pending,true,AC,19951025,20991231,20991231,Purchase,P,,,,19980421,19980421,1,28.06,,The Stationery Office agency catalogue.,Stationery Office (Great Britain).,1462-477X,library note: print; fund name: F-SO-2022; vendor note: //Begin 1996- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,2134,ACNERL,ongoing,Pending,true,AC,20061101,20071101,20991231,Purchase,P,,,"Trumble, Paul M.",20061031,20061219,1,3001.42,,The chronicle of higher education.,,1931-1362,fund name: S-ELEC-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
AC,3071,ACNERL,ongoing,Pending,true,AC,0,0,0,Purchase,P,,,"GROESBECK, MARGARET",20061116,20061116,1,3941.57,,Cambridge companions.,,,fund name: S-ELEC-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
AC,195415,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Lembo, Ron",20210902,20210902,1,24.34,,Unmaking the public university : the forty-year assault on the middle class / Christopher Newfield.,"Newfield, Christopher.",9780674028173 (alk.,order group: GROUP2; library note: Rush SOCI 337/ F'21; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,35363,ACE,ongoing,Pending,true,AC,20090910,20991231,20991231,Purchase,P,RB805010001002138378,,"Kasper, Michael",20081027,20081027,1,32.75,,Absinthe.,,1543-8449,library note: Print/Suspended with no.20 per EBSCO 11/2014; fund name: S-GEN-2022; vendor note: begin no.10- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,185013,ACAUX,ongoing,Pending,true,AC,20190925,20991231,0,Purchase,P,,,"Sitze, Adam",20190925,20190925,1,50.00,,Œuvres complètes / Simone Weil ; édition publiée sous la direction d'André A. Devaux et de Flor,"Weil, Simone, 1909-1943.",,order group: GROUP5; library note: v.1+; fund name: F-SO-2022; vendor note: v.1+ until complete,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,26829,ACE,ongoing,Pending,true,AC,20080101,20991231,20991231,Purchase,P,RB805016801517606174,,"Basler, Carleen R.",20080414,20080414,1,833.58,,Latino studies.,,1476-3443,library note: online; fund name: S-SOC-2022; vendor note: changed to ebsco 2019,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
AC,45238972,ACYSO,ongoing,Pending,true,AC,20051209,20991231,0,Purchase,P,S0190459,,"Sheridan, Susan M.",20051209,20080814,1,18.73,,SEMIOTEXT(E) FOREIGN AGENTS SERIES.,,,fund name: F-SO-2022; vendor note: 2006+ until forbidden,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44065024,ACYSO,ongoing,Pending,true,AC,20000412,20991231,0,Purchase,P,S7005121,,,19980319,19980319,1,144.88,,COLD SPRING HARBOR SYMPOSIA ON QUANTITATIVE BIOLOGY.,,,library note: Biology Department; fund name: F-SO-2022; vendor note: begin v.64+,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,14830,ACE,ongoing,Pending,true,AC,20070901,20991231,20991231,Purchase,P,RB805010001541931544,,"Pritchard, William H.",20070731,20070731,1,42.37,,The Mailer review.,,1936-4679,library note: print; fund name: S-ENG-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,189431,ACREADX,ongoing,Pending,true,AC,20200301,20991231,0,Purchase,P,,,"Kumbier, Alana",20200221,20200221,1,284.28,,America's historical newspapers.,,,library note: online; America's Historical Newspapers. Series 13; (annual maintenance fee); fund name: S-ELEC-2022; vendor note: Seris 13 (Annual maintenance fee),Independent order and receipt quantity,True,True,electronic,E-Newspaper,,,,
AC,119927,ACREADX,ongoing,Pending,true,AC,20140101,20991231,20991231,Purchase,P,,,"Roser, Missy",20140528,20140528,1,181.28,,America's historical newspapers.,,,library note: series 7 annual maintenance; fund name: S-ELEC-2022; vendor note: series 7 annual maintenance,Independent order and receipt quantity,True,True,electronic,E-Newspaper,,,,
AC,120079,ACREADX,ongoing,Pending,true,AC,20150101,20991231,20991231,Purchase,P,,,"Roser, Missy",20140603,20140603,1,125.66,,America's historical newspapers.,,,library note: annual maintenance fee Series 8; e_note: paid after 1st year of service; fund name: S-ELEC-2022; vendor note: series 8 annual maintenance fee,Independent order and receipt quantity,True,True,electronic,E-Newspaper,,,,
AC,106838,ACREADX,ongoing,Pending,true,AC,20130701,20991231,20991231,Purchase,P,,,"Roser, Missy",20130528,20130528,1,596.37,,America's historical newspapers.,,,library note: Annual maintenance fee for Series 5; fund name: S-ELEC-2022; vendor note: begin July 2014- and renew,Independent order and receipt quantity,True,True,electronic,E-Newspaper,,,,
AC,15968,ACREADX,ongoing,Pending,true,AC,20070901,20080831,20991231,Purchase,P,,,,20070829,20070829,1,781.77,,America's historical newspapers.,,,library note: Annual subs fee for Series I;; fund name: S-ELEC-2022,Independent order and receipt quantity,True,True,electronic,E-Newspaper,,,,
AC,119926,ACREADX,ongoing,Pending,true,AC,20140101,20991231,20991231,Purchase,P,,,"Roser, Missy",20140528,20140528,1,175.10,,America's historical newspapers.,,,library note: series 6 annual maintenance; fund name: S-ELEC-2022; vendor note: series 6 annual maintenance,Independent order and receipt quantity,True,True,electronic,E-Newspaper,,,,
AC,119924,ACREADX,ongoing,Pending,true,AC,20140101,20991231,20991231,Purchase,P,,,"Roser, Missy",20140528,20140528,1,439.81,,America's historical newspapers.,,,library note: series 3 annual maintenance; fund name: S-ELEC-2022; vendor note: series 3 annual maintenance,Independent order and receipt quantity,True,True,electronic,E-Newspaper,,,,
AC,129584,ACREADX,ongoing,Pending,true,AC,20150101,20991231,20991231,Purchase,P,,,"Roser, Missy",20150220,20150220,1,266.77,,America's historical newspapers.,,,library note: Ser.11 - annual maintenance fee; fund name: S-ELEC-2022; vendor note: series 11 - annual mnaintenance fee,Independent order and receipt quantity,True,True,electronic,E-Newspaper,,,,
AC,120081,ACREADX,ongoing,Pending,true,AC,20150101,20991231,20991231,Purchase,P,,,"Roser, Missy",20140603,20140603,1,147.29,,America's historical newspapers.,,,library note: series 9 annual maintenance fee; e_note: paid after 1 year of service; fund name: S-ELEC-2022; vendor note: ser.9 annual maintenance fee,Independent order and receipt quantity,True,True,electronic,E-Newspaper,,,,
AC,120082,ACREADX,ongoing,Pending,true,AC,20150101,20991231,20991231,Purchase,P,,,"Roser, Missy",20140603,20140603,1,130.81,,America's historical newspapers.,,,library note: ser.10 annual maintenance fee; e_note: 1 payment due one year after service; fund name: S-ELEC-2022; vendor note: ser.10 annual maintenance fee,Independent order and receipt quantity,True,True,electronic,E-Newspaper,,,,
AC,119925,ACREADX,ongoing,Pending,true,AC,20140101,20991231,20991231,Purchase,P,,,"Roser, Missy",20140528,20140528,1,193.64,,America's historical newspapers.,,,library note: series 4 annual maintenance; fund name: S-ELEC-2022; vendor note: series 4 annual maintenance,Independent order and receipt quantity,True,True,electronic,E-Newspaper,,,,
AC,23110,ACREADX,ongoing,Pending,true,AC,20080101,20991231,20991231,Purchase,P,,,,20080130,20080130,1,692.16,,America's historical newspapers.,,,library note: Annual maintenance fee for Series 2; One time charge paid on 23108; Series I charges on 15968; fund name: S-ELEC-2022,Independent order and receipt quantity,True,True,electronic,E-Newspaper,,,,
AC,14200,ACGIFT,ongoing,Pending,true,AC,0,0,0,Gift,P,,,"Sheridan, Susan M",20070719,20070719,1,0.00,,GEOLOGICAL SURVEY MAPS.,Geological Survey (U.S.).,,library note: come in envelopes and sent uncataloged to Science library to file in metal cabinets behind Sci circ desk; fund name: GIFT-DEFAULT,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,14202,ACGIFT,ongoing,Pending,true,AC,0,0,0,Depository,P,,,"Sheridan, Susan M",20070719,20070719,1,0.00,,SCIENTIFIC INVESTIGATIONS MAP.,Geological Survey (U.S.).,,library note: Serials :  sent uncataloged to Science library write  SUDOC# I 19.91/3:no. (Subseries of US Geological Survey) write number in pencil at top left of envelope; fund name: GIFT-DEFAULT,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,32310,ACALEXA,ongoing,Pending,true,AC,20080901,20991231,20991231,Purchase,P,,,"Beebe, Jane A.",20080811,20080811,1,0.00,,Music online. American music.,,,library note: online; c/w Music and Dance Online; po 167746; fund name: S-ELEC-2022,Independent order and receipt quantity,True,True,electronic,Streaming Audio,,,,
AC,32314,ACALEXA,ongoing,Pending,true,AC,20080901,20991231,20991231,Purchase,P,,,"Beebe, Jane A.",20080811,20080811,1,0.00,,Music online. Classical scores library.,,,library note: online; c/w Music and Dance Online; po 167746 - with upgrade now have access to v.1-4 (previously just v.1); fund name: S-ELEC-2022,Independent order and receipt quantity,True,True,electronic,E-Score,,,,
AC,26770,ACE,ongoing,Pending,true,AC,20080101,20081231,20991231,Purchase,P,RB805010001555013450,,"Kimball, Susan J.",20080409,20080409,1,2656.23,,MATH PACKAGE.,MATHEMATICAL SCIENCE PUBLISHERS.,,library note: Online; journal package from Mathematical Science Publishers; 6 e-journals. No usage statistics available.; fund name: S-MATH-2022,Independent order and receipt quantity,True,True,electronic,E-Journal Package,,,,
AC,44048403,ACM-C,ongoing,Pending,true,AC,19940824,20991231,0,Purchase,P,,,"MERRITT, FLOYD S",19980217,20020510,1,1095.00,,ANNALS OF THE AMERICAN ACADEMY OF POLITICAL AND SOCIAL SCIENCE.,,,fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,15947,ACH,ongoing,Pending,true,AC,0,0,0,Purchase,P,har005131089,,"Brandes, Ute",20070828,20070828,1,49.35,,Werkausgabe / Anna Seghers ; herausgegeben von Helen Fehervary und Bernhard Spies.,"Seghers, Anna, 1900-1983.",,library note: complete in 6 vols with many parts; fund name: F-SO-2022; vendor note: standing order for all volumes published and those to come,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,4408156X,ACE,ongoing,Pending,true,AC,19970604,20991231,20991231,Purchase,P,RB805010001394260495,,,19980423,20210715,1,486.68,,Historia.,,0018-2311,library note: Online only; fund name: S-CLASS-2022; vendor note: //Begin v.48 (1999)- and renew,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
AC,27362,ACMCARD,ongoing,Pending,true,AC,20080501,20991231,20991231,Purchase,P,,,"Beebe, Jane A.",20080421,20080421,1,618.00,,The jazz discography / Tom Lord.,"Lord, Tom.",,library note: online; 3 simultan users; multi-user subs; only take credit card; fund name: S-MUSIC-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
AC,14223,ACGIFT,ongoing,Pending,true,AC,0,0,0,Gift,P,,,"Sheridan, Susan M",20070719,20070719,1,0.00,,GEOLOGIC INVESTIGATIONS SERIES.,Geological Survey (U.S.).,,library note: uncataloged sent to Science Lib to file cabinet; some maps have a pamphlet; fund name: GIFT-DEFAULT,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44711487,ACE,ongoing,Pending,true,AC,20020725,20991231,20991231,Purchase,P,RB805010001476356837,,,20020725,20020725,1,735.85,,Journal of economic policy reform.,,1748-7889,library note: Online; fund name: S-ECON-2022; vendor note: //begin 2002-,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
AC,32304,ACALEXA,ongoing,Pending,true,AC,20080901,20991231,20991231,Purchase,P,,,"Beebe, Jane A.",20080811,20080811,1,0.00,,Music online. African American music reference.,,,library note: online; c/w Music and Dance Online; po 167746; fund name: S-ELEC-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
AC,32318,ACALEXA,ongoing,Pending,true,AC,20080901,20991231,20991231,Purchase,P,,,"Beebe, Jane A.",20080811,20080811,1,0.00,,Music online. Classical music reference library.,,,library note: online; c/w Music and Dance Online; po 167746; fund name: S-ELEC-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
AC,32321,ACALEXA,ongoing,Pending,true,AC,20080901,20991231,20991231,Purchase,P,,,"Beebe, Jane A.",20080811,20080811,1,0.00,,Music online. Contemporary world music.,,,library note: online; c/w Music and Dance Online; po 167746; fund name: S-ELEC-2022,Independent order and receipt quantity,True,True,electronic,Streaming Audio,,,,
AC,44121246,ACM-C,ongoing,Pending,true,AC,19970106,20991231,0,Purchase,P,,,,19980707,19980707,1,268.00,,TRANSACTIONS OF THE AMERICAN PHILOSOPHICAL SOCIETY.,,0065-9746,library note: Philosophy Dept.; fund name: F-SO-2022; vendor note: v.91 pt.3+ (2001) until forbidden,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,28224,ACPALGRAVE,ongoing,Pending,true,AC,20080515,20991231,20991231,Purchase,P,,,"GROESBECK, MARGARET",20080507,20080507,1,1.09,,The new Palgrave dictionary of economics online / [edited by Steven N. Durlauf and Lawrence E. Blume,,,library note: Online w/ quarterly updates; Nerl discount but inv from Palgrave; upgraded to perpetual access in 2013; no invoice since 2014 (7/1/2019); e_note: Perpetual access; fund name: S-REFELE-2022,Independent order and receipt quantity,True,True,electronic,E-Book,,,,
AC,26791,ACE,ongoing,Pending,true,AC,20080101,20991231,20991231,Purchase,P,RB805010001086494309,,"Kimball, Susan J.",20080410,20080410,1,6765.20,,AMERICAN SOCIETY FOR MICROBIOLOGY PACKAGE - ONLINE.,,,library note: ASM Online package includes access to 11 titles; fund name: S-BIOL-2022,Independent order and receipt quantity,True,True,electronic,E-Journal Package,,,,
AC,16675,ACE,ongoing,Pending,true,AC,20000101,20991231,20991231,Purchase,P,RB805010001322403817,,"Trumble, Paul M.",20070913,20070913,1,418.83,,Exemplaria.,,17533074,library note: Online; e_note: Print cancelled 2010.  Online only 2011-; fund name: S-ENG-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
